blogs_count,brief_intro,comment_count,concern_count,content,label,followers_count,forward,like,mid,name,time,url
,comment,4.20226E+15,, 美国田径运动员 泰森盖伊、莱恩贝利 都有向冬季项目转型的经历。田径运动员，不一般,2,,,,4.20226E+15,哈布尔Hohhot ,2018/1/31 14:33,https://weibo.com/u/2884459704?refer_flag=1001030106_
,comment,4.19948E+15,,哎呀一看到这种国家荣誉的画面就想哭,3,,,,4.19929E+15,哎呀囍,2018/1/23 22:24,https://weibo.com/5400110370
,comment,4.24246E+15,,马池口念头村附近,2,,,,4.24246E+15,nilvzhuren,2018/5/22 19:25,
1145,长沙星弦网络科技有限公司,1,513,#跟着特产走中国# [抱抱_旧]祖国厉害了。《“北京八分钟”，看非遗与高科技结合惊艳平昌冬奥会。》 O“北京八分钟”，看非遗与高科技结合惊艳平昌冬奥会。,2,25994,,,4.21242E+15,跟着特产走中国,2018/2/28 15:15,
14369,发现世界，善待人生！一切辉煌都属于过去，新的一天开始了！,,133,"张艺谋三板斧，大场面、大烘托、大投入，加性感女郎！
张艺谋揭秘平昌冬奥会北京8分钟：客场演出 一颗螺丝钉都要带 O张艺谋揭秘平昌冬奥会北京8分钟：客场演出 一颗螺丝钉都要带",2,721,,,4.20035E+15,风先生66,2018/1/26 8:22,
,comment,4.24605E+15,,如梦初醒,3,,,,4.24603E+15,艾曼雪云,2018/6/1 10:52,https://weibo.com/6425665009
,comment,4.21271E+15,,看看后面的妈妈,2,,,,4.2124E+15,BonnienuitCheri,2018/3/1 10:19,https://weibo.com/1854297917
,comment,4.25372E+15,,哈登适合铁人三项全能比赛……,2,,,,4.25338E+15,瑛瑶骞谔,2018/6/22 14:44,https://weibo.com/5719481678
,comment,4.25347E+15,,哈登适合冰壶??比赛，持壶推进时，胡子与冰面来碰个接触，保证快准狠,3,,,,4.25338E+15,大猴仁,2018/6/21 21:47,https://weibo.com/rpecho
,comment,4.25339E+15,,花样滑冰哈哈哈，登哥协调性很好，长相又可爱，性格又不错，如果参加这个肯定高分,2,,,,4.25338E+15,趴猪,2018/6/21 16:26,https://weibo.com/3609297943
,comment,4.21245E+15,,张艺谋导演，真的太有才了。,3,,,,4.21245E+15,胜天半子-陈晨,第2楼 2018-2-28 17:34,https://weibo.com/5993079115
,comment,4.22357E+15,,加油,3,,,,4.22356E+15,雪6058,2018/3/31 9:37,https://weibo.com/5848839673
,comment,4.1972E+15,,实在是不知道一个专门为了中国人而旅店涨价三倍，门票涨价六层的国家怎会还有这么多nc粉吵着要去。如此“优待”，对于那些不差钱的就算了，希望不要出现有人跟父母要钱，在爱豆与父母之间选择让父母受罪的事情来。-_-||,1,,,,4.19719E+15,紫薇入蓉城,2018/1/17 15:34,https://weibo.com/5600394472
48878,长城网微博,,1331,【大张高铁：“中国效率”惊艳全球】#向上吧河北#大张高铁从山西大同至河北张家口，是2022年北京冬奥会重点配套工程。前不久，新华社对大张高铁铺轨施工进行了全球直播。25分钟的直播在国内外社交平台上引发点赞无数。一个项目的施工何以惊艳全球？点开你就明白了↓↓↓（@河北广播电视台 ）L河北广播电视台的秒拍视频 收起全文d,2,1055752,,,4.25557E+15,河北长城网,2018/6/27 16:55,
13864,中国联通深圳市分公司官方微博,6,427,"#腾讯王卡 童绘冬奥#六一儿童节，深圳联通盛大举行“冰上丹青 童绘冬奥”冰绘活动。孩子们以“冬奥”为主题，以冰为布，以梦为笔，画下惟妙惟肖的童真世界。????
中国联通作为北京2022年冬奥会官方合作伙伴，一路陪伴“童”行，关爱青少年成长。????
??祝小朋友们儿童节快乐！??",2,81318,3,5,4.24614E+15,沃在深圳,2018/6/1 16:18,
,comment,4.21284E+15,,？？？,1,,,,4.21256E+15,喂黄文静,2018/3/1 19:07,
,comment,4.19717E+15,,由张艺谋执导肯定棒,3,,,,4.19694E+15,遗失的悲伤不复存在,2018/1/17 13:36,https://weibo.com/2253792162
,comment,4.25341E+15,,哈登最适合短道速滑，各种欧洲步突破变向可以轻松的通过对手，直捣黄龙。弯道技术可是登哥的强项，那可是超越对手的好时机。PS:不要和我们中国队的队员PK登哥那大块头冲过来怕是招架不住啊,2,,,,4.25338E+15,红色魔鬼198207,2018/6/21 18:07,https://weibo.com/6093557756
,comment,4.22145E+15,,谢谢中国故事大会的平台，让我有机会把我们的故事给大家！的故事不多、时间不长，但是我们确实用了很久很久把这些消化掉…好的不好的都是经历，昂首挺胸大步继续向前走！??,2,,,,4.22084E+15,周洋咩咩,2018/3/25 13:10,https://weibo.com/zhouyangmiemie
,comment,4.24606E+15,,哈哈。。。这个未必的！！,2,,,,4.24603E+15,英逸记,2018/6/1 11:11,https://weibo.com/6369637712
,comment,4.20724E+15,,企盼老谋子再给世界展现一次「中国惊艳」！,3,,,,4.19694E+15,河北有佳人971001,2018/2/14 8:21,https://weibo.com/xiaolulude961001
,comment,4.20256E+15,,厉害了 但是雪车好危险啊,3,,,,4.20227E+15,n_ning_ze,2018/2/1 10:42,https://weibo.com/2860717940
,comment,4.20091E+15,,看到晓彤了，笑容非常甜美,3,,,,4.20039E+15,心声愿望3,2018/1/27 21:22,https://weibo.com/5179661381
2890,武汉纺友技术有限公司,,382,"#行业资讯# 揭秘“北京8分钟”中的发光服装，数数背后有多少黑科技？
平昌冬奥会闭幕式交接仪式上，
“北京8分钟”表演服装有哪些奥秘？
北京服装学院给出了答案。O网页链接",2,3557,,,4.21245E+15,纺友网,2018/2/28 17:08,
,comment,4.1995E+15,,真的热泪盈眶祖国,3,,,,4.19929E+15,傲娇的宇yu,2018/1/23 23:33,https://weibo.com/3963203560
,comment,4.1995E+15,,还有林妙可,2,,,,4.19929E+15,我是林俊杰的刘海,2018/1/23 23:53,https://weibo.com/5893777297
,comment,4.25172E+15,, 抱住里，我滴知音????,2,,,,4.25171E+15,白日梦零售 ,2018/6/17 2:06,https://weibo.com/u/1678047765?refer_flag=1001030106_
,comment,4.21142E+15,,赞赞赞,3,,,,4.21142E+15,随风喜雨,2018/2/25 21:19,https://weibo.com/5646273985
,comment,4.25107E+15,, #观龙舟竞渡·赏秦巴山水·游生态安康# 厉害了，秦岭峡谷乐园,2,,,,4.25102E+15,陕西薇资讯 ,2018/6/15 6:51,https://weibo.com/u/1944395454?refer_flag=1001030106_
,comment,4.19951E+15,,看到了豆豆老师，真的是很棒啊！想起上次在上海图书馆有听豆豆老师的演讲，真的是充满个人魅力的舞蹈演员呀,3,,,,4.19929E+15,最佳lilian555,2018/1/24 0:14,https://weibo.com/6363937953
12475,BTV公共·新闻频道《都市晚高峰》,,376,【控烟将立法！京津冀协同控烟 打造无烟奥运】5月31日，中国疾控中心和北京、天津、河北三地日前启动“京津冀控烟协同发展项目”，以打造2022年无烟冬奥会和冬残奥会为契机，联手推进三地无烟环境。根据2022年北京—张家口冬奥会控烟工作方案，北京市和河北省将联手实现无烟奥运，同时推进河北省控烟立法进程。 LBTV都市晚高峰的秒拍视频 收起全文d,2,1106357,,,4.24605E+15,BTV都市晚高峰,2018/6/1 10:33,
28921,中国联合网络通信集团有限公司,62,517,#北京冬奥牵手联通# 【北京联通机动局直播2022年冬奥组委连线特别节目】2022北京冬奥会脚步渐渐近了，许多前期工作都已启动，中国联通会以匠心网络和服务保障此次冬奥，确保大家享受一场超高清视觉盛宴。 3月26日，北京联通机动局KU频段卫星通信车赶赴位于首钢厂区内的北京2022年冬奥组委会驻地，为中央电视台新闻连线特别节目做直播传送。 在近2个小时的直播过程中，技术人员与前方密切配合，圆满完成此次连线特别节目，受到客户方的好评。 收起全文d,2,6924649,154,62,4.22356E+15,中国联通,2018/3/31 9:04,
,comment,4.19728E+15,,能不能有点新意，换个人,1,,,,4.19728E+15,日清日高AA,2018/1/17 20:57,https://weibo.com/3155051800
,comment,4.25339E+15,,足球啊！身材适合踢足球啊！,2,,,,4.25338E+15,小小子宋健,2018/6/21 16:44,https://weibo.com/1716971702
,comment,4.2023E+15,,太牛了,3,,,,4.20227E+15,秋景_qiujing,2018/1/31 17:26,https://weibo.com/1672335952
,comment,4.24401E+15,, 吉人辞寡，贵在坚持，没有哪一个成就不是靠时间和韧性换来的。,2,,,,4.24397E+15,贾旭kanejia ,2018/5/26 19:35,https://weibo.com/u/1269124565?refer_flag=1001030106_
153124,央视网新闻中心官方微博,1,413,【冬奥会正式进入“北京周期”】今天，由400多名青少年和100多位赛区群众组成的方阵，与载誉归来的冬奥会运动员代表们齐聚北京延庆，迎接奥林匹克会旗到来。刚刚摘得平昌冬奥会自由式滑雪男子空中技巧银牌的贾宗洋说：“尽自己最大的努力，去完成这四年的目标！”点赞！期待#北京2022年冬奥会#！（编辑：则喜） L网络新闻联播的秒拍视频 收起全文d,2,3132392,6,12,4.2124E+15,网络新闻联播,2018/2/28 14:00,
,comment,4.2128E+15,,果然高手在民间,3,,,,4.21276E+15,碧波潭潭主,2018/3/1 16:44,https://weibo.com/2771934205
,comment,4.1991E+15,,活力青春唐,3,,,,4.19907E+15,用户gon6n3jacc,2018/1/23 19:02,
,comment,4.25339E+15,,高山滑雪  臀大,2,,,,4.25338E+15,kd快点下赛季见,2018/6/21 16:24,https://weibo.com/6008520817
,comment,4.20234E+15,,伊根·爱德华是目前为止，唯一一位在夏季奥运会和冬季奥运会上都夺取过金牌的运动员。1920年安特卫普举行的第七届夏季奥运会上，伊根在男子轻重量级拳击决赛夺得金牌，伊根开始转向雪橇运动，在美国的普莱西德湖第三届冬季奥运会上获得金牌,2,,,,4.20224E+15,天涯明月飘雪,2018/1/31 19:49,https://weibo.com/1647147823
,comment,4.1991E+15,,哈哈哈 特意看了下 还真是,3,,,,4.19907E+15,星星伴随月亮湾,2018/1/25 22:09,
5601,湖南团省委学校部官方微博,,609,#炫酷奥林匹克#2018年平昌冬奥会的闭幕式上，将进行“北京8分钟”表演，大家期待吗？时光倒转到14年前，一起重温下雅典奥运会闭幕式上的北京8分钟吧 LCCTV微视的微博视频,2,232730,,3,4.19971E+15,湖南团省委学校部,2018/1/24 13:30,
10031,北京中公教育科技有限公司九江分公司,,523,【北京冬奥各项目设置倒计时牌 2020年基本完工】有和小编一样期待冬奥会的不,2,1764,,,4.23965E+15,九江中公教育,2018/5/14 19:04,
,comment,4.20234E+15,,牛！加油！,3,,,,4.20227E+15,雪中驿站,2018/1/31 19:33,https://weibo.com/1326428554
,comment,4.25371E+15,,主持人是抖音那个吗,2,,,,4.25369E+15,巴萨死忠809,2018/6/22 13:46,https://weibo.com/6479080733
,comment,4.20228E+15,,太牛了！,3,,,,4.20227E+15,夏天才能吃凉面啊,2018/1/31 15:56,https://weibo.com/5616907976
112329,中央电视台体育频道官方微博,458,590,【有奖！这是一个脑洞题】#挑战NBA偶像#2022年冬奥会花落北京，田径选手张培萌转项钢架雪车！7月3日，哈登做客@最前线 ，并造访北京冬奥场地。我们大胆假设一下，如果哈登也宣布转项参加冬奥会的话，他最适合什么项目呢？此微博，说出你觉得哈登适合什么项目，并说出理由！2名幸运网友将获得1件签名T恤和1双签名战靴！@杨健@MAYA张曼源@徐济成 收起全文d,2,21954876,311,178,4.25338E+15,央视体育,2018/6/21 16:18,
3365,一个体育界的自媒体人,,27,#高光时刻#奥运会不仅是一场体育盛宴，也是一场文化盛宴！#2018年平昌冬奥会##北京8分钟# ，大家期待吗？那下面我们带着期待的心情，一起重温下 #雅典奥运会# 闭幕式上的北京8分~#2022年北京冬奥会#????????点击视频，一起来看看精彩时刻吧！#冬奥一起来#L奥林匹克运动会的微博视频 收起全文d,2,90146,,,4.19945E+15,海滨看体育,2018/1/23 20:25,
,comment,4.19707E+15,,张氏及其弟子一味以大场面的堆砌展示，逊色与伦敦开幕式的巧妙创意,2,,,,4.19694E+15,金在心中,2018/1/17 6:48,https://weibo.com/2461046933
593,离开都是命，遇见都是缘,,200,#白客机智应急#平昌冬奥会 北京8分钟 艺考 另一条坎坷的路,1,81,,,4.19719E+15,我就是我不叫嘚瑟,2018/1/17 14:29,
,comment,4.22305E+15,,祝贺,3,,,,4.22302E+15,汴河罗徐小学,2018/3/29 23:28,https://weibo.com/6116529528
,comment,4.21108E+15,,票价亲民一点谢谢,1,,,,4.20055E+15,乔木有卉,2018/2/24 22:34,https://weibo.com/5834062687
,comment,4.25339E+15,,#挑战NBA偶像#哈登适合冰球，体格强壮，反应灵敏，组织能力强，有领袖气质，在冰球场一定也有非常好的发挥！,2,,,,4.25338E+15,何人可先生,2018/6/21 16:25,https://weibo.com/2908137850
,comment,4.19908E+15,,晓彤好可爱,3,,,,4.19907E+15,今年开始改变,2018/1/23 16:38,
,comment,4.20264E+15,,还有李坚柔,2,,,,4.20264E+15,2222-n,2018/2/1 16:00,https://weibo.com/3940213101
,comment,4.21142E+15,," 2022,相约北京",2,,,,4.21142E+15,Sharon-Nice,2018/2/25 21:22,https://weibo.com/1502489771
576,会员特权消费社区,,239,【中国联通16城市开展5G试验，明年将试商用】中国联通总经理陆益民表示，中国联通已经在16个城市陆续开启了5G规模试验，2019年将进行业务应用示范及试商用，计划2020年正式商用。同时，中国联通作为2022年北京冬奥会的通信服务合作伙伴，将利用5G技术，为全球亿万观众提供全场景、全超清的视觉体验。,2,1347,,,4.25549E+15,乌托邦河南站,2018/6/27 12:01,
,comment,4.24605E+15,,虽然要上课，还是来赞一个,3,,,,4.24603E+15,曹乐丝沟,2018/6/1 10:38,https://weibo.com/6395601198
51757,中国经济网法人微博,2,756,【强国使命 我在太空造房子】在不久前举行的平昌冬奥会闭幕式上，中国作为2022年冬奥会东道主进行的8分钟表演中，“中国空间站”首次亮相，成为全球关注的焦点。2022年北京冬奥会举办，也正是中国空间站建成之时。L网络新闻联播的秒拍视频,2,2675183,2,11,4.22394E+15,中国经济网,2018/4/1 10:10,
4350,央视《对话》栏目官方微博,,262,#对话#这个自主制造的控制器曾是冬奥会“北京8分钟”的机器人大脑！ O这个自主制造的控制器曾是冬奥会“北京8分钟”的机器人大脑！,2,908151,17,18,4.24153E+15,央视对话,2018/5/19 23:24,
,comment,4.20252E+15,,真的看到对体育的热爱永不熄,3,,,,4.20227E+15,明朝携剑随君,2018/2/1 7:45,https://weibo.com/5671048631
,comment,4.2534E+15,,适合冰球，身体强壮对抗能力强。,2,,,,4.25338E+15,sunmoonQ泉,2018/6/21 17:41,https://weibo.com/6203131494
,comment,4.21166E+15,,同问 怎么报名志愿者,2,,,,4.19747E+15,孤影的小麻花,2018/2/26 12:47,https://weibo.com/5842672578
,comment,4.2023E+15,,这个跨界厉害了#新浪杯高山滑雪公开赛# #雪战到底#,3,,,,4.20224E+15,新浪冰雪,2018/1/31 16:54,https://weibo.com/5547152990
,comment,4.25341E+15,,跳台滑滑雪,2,,,,4.25338E+15,小锦鲤艾玛沃森,2018/6/21 18:22,https://weibo.com/2340757052
,comment,4.2023E+15,,欢迎飞人加入中国雪车队,2,,,,4.20227E+15,王思栋23,2018/1/31 17:23,https://weibo.com/3355317114
,comment,4.20224E+15,,一直觉得这个项目超级危险,1,,,,4.20224E+15,Dr咔咔,2018/1/31 13:10,https://weibo.com/5704803742
69948,千龙网·中国首都网法人微博,,2818,【北京延庆未来五年将培训十万人服务冬奥会、世园会】北京延庆5月17日举办“服务冬奥世园，促进绿色发展”大培训启动仪式，旨在提升劳动者职业技能，为服务冬奥会、世园会提供人才保障，预计2018年至2022年五年内培训10万人次，其中，雪具维修与保养培训系首次在延庆开课。延庆区相关负责人接受千龙网记者采访时表示，冬奥会已进入“北京周期”，培训将围绕服务保障冬奥会世园会、延庆转型发展及劳动力就业实际需求，动员和引导企业、社会团体与培训机构积极对接，开展赛会保障、冰雪产业、园艺产业、餐饮服务、志愿服务、实用技术等系列培训。（记者 刘美君） O北京延庆未来五年将培训十万人服务冬奥会、世园会 收起全文d,2,5623961,1,4,4.24133E+15,千龙网中国首都网,2018/5/19 9:45,
